District,Station,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Tanjavur,Vallam,1,0.8,14.4,1.4,10.5,29.8,0.6,27.7,88.9,185.9,3,156.3,364.5
Tanjavur,Vallam,2,1,14.4,1.9,10.9,30.4,0.8,28.9,91.4,187.4,10.3,162.2,369.1
Tanjavur,Vallam,3,1.2,14.4,2,10.9,31.9,1.9,29.7,92.6,192.1,12.8,169.8,377.8
Tanjavur,Vallam,4,1.4,14.4,2,11,35.5,2.9,31,94.3,193.2,16.5,180.4,387
Tanjavur,Vallam,5,1.9,14.5,2.3,11.8,35.8,4,32.4,94.9,196.4,18.9,187.1,395
Tanjavur,Vallam,6,2,16.3,3.1,12.5,37.3,8,33.2,96.5,196.9,20.6,199.1,401.2
Tanjavur,Vallam,7,3.3,16.6,3.3,14.5,43.6,11,36.2,98.5,199.9,24.6,206.7,406
Tanjavur,Vallam,8,4.2,16.8,4.2,14.5,45.7,12.1,38.5,100.5,203.9,29.5,219.9,409.3
Tanjavur,Vallam,9,5.8,16.9,5.8,14.5,48.6,12.7,41.4,104.6,207.6,35.4,225.8,414.2
Tanjavur,Vallam,10,6.7,16.9,6.4,14.5,49.7,14,46,107.5,210.6,37.9,230.6,419.5
Tanjavur,Vallam,11,6.9,16.9,7.3,15.1,50,15.4,48.6,109.8,213,39.3,233.3,423.6
Tanjavur,Vallam,12,7.5,17.3,7.4,15.3,50.9,16.4,50.8,112.3,217.3,45.1,239.7,425.3
Tanjavur,Vallam,13,7.6,18.2,8,16.3,51.2,17.8,51.2,117.1,220.8,47,245.6,430.2
Tanjavur,Vallam,14,9,18.6,8.1,16.3,52.4,18.2,52.4,119,223.6,52.7,248.8,432.5
Tanjavur,Vallam,15,10.3,19,8.2,17,52.9,18.4,56.8,122,227.1,56.5,256.4,438.7
Tanjavur,Vallam,16,10.5,19.5,8.5,17.1,56.8,18.4,59.5,126.2,234.8,60.5,260.5,444.9
Tanjavur,Vallam,17,10.7,20.2,8.6,17.3,56.9,19.2,61.1,130.6,240.1,64.8,263.1,450
Tanjavur,Vallam,18,10.9,21.5,8.7,18.7,57.9,19.7,62.4,132.9,244.7,70.9,268.8,455.8
Tanjavur,Vallam,19,12.4,21.8,8.9,19.1,59.1,20.6,63.9,135.1,249.6,77.6,276.4,457.3
Tanjavur,Vallam,20,12.7,21.8,9,19.5,61.1,20.7,65.9,137.7,252.2,81.2,281.1,459.3
Tanjavur,Vallam,21,13,21.8,9,20.1,61.6,20.7,66.9,141,256.2,85.7,286.2,462
Tanjavur,Vallam,22,13.4,21.8,9.1,21.8,62.6,21.4,70.7,145.1,261.5,91.2,295.1,465.9
Tanjavur,Vallam,23,13.4,21.8,9.3,22.3,63.6,22.1,74.1,149.4,262.7,99.2,301.6,475
Tanjavur,Vallam,24,13.4,21.8,9.3,22.5,65.4,23.6,77.6,153.3,266,107.5,317.7,475.7
Tanjavur,Vallam,25,13.4,22,9.3,26.3,67.7,24,78.2,157.1,271.3,112.9,326.6,478
Tanjavur,Vallam,26,13.4,22.1,9.3,26.5,71.7,24.1,80.2,160.5,276.6,119.3,335.1,480.4
Tanjavur,Vallam,27,13.6,22.4,9.5,26.8,72.6,24.9,81.3,166.7,278.5,125.3,342,481.3
Tanjavur,Vallam,28,13.8,22.4,9.8,26.8,74.3,25.1,83.1,170,283.3,130.8,345.1,485.3
Tanjavur,Vallam,29,14.2,,10.3,28.5,78.3,25.8,84.2,174,286.5,136.4,350,486.4
Tanjavur,Vallam,30,14.3,,10.3,29.1,79.5,27.5,85.6,176.4,289.3,141.7,359.2,487.5
Tanjavur,Vallam,31,14.3,,10.3,,81.2,,86.5,181.2,,149.1,,488.8
Tanjavur,Veticadu,1,0.9,20.4,2.2,17.3,44.3,1.7,46.8,122.6,240.4,0.6,169.9,411.8
Tanjavur,Veticadu,2,1.6,21,2.4,17.4,44.7,3.5,49.5,124.8,243.3,5.1,175.6,417.3
Tanjavur,Veticadu,3,1.7,21.3,2.7,17.7,45.5,4.3,50.2,126,246.3,7.8,186,425.1
Tanjavur,Veticadu,4,2.5,21.5,4,18.1,49.1,7.2,52.6,130.2,247.9,11.7,201,434.3
Tanjavur,Veticadu,5,3.2,22.1,4.8,18.7,52.3,8.3,54.3,131.7,250.2,16.1,209.5,440.2
Tanjavur,Veticadu,6,3.7,23.6,7.5,20.4,54.8,11.5,55.7,134.3,251.5,18.6,222.6,445.4
Tanjavur,Veticadu,7,5.1,24.1,7.7,20.5,59,16,60.4,135.9,252.9,22.1,228.8,450.7
Tanjavur,Veticadu,8,5.9,24.8,9.5,23.9,60.5,17.5,63.6,138.2,256.8,26.6,240.9,456.3
Tanjavur,Veticadu,9,8,25.1,10.3,24.3,63.8,18.5,64.9,140.4,264.6,27.9,248.3,462.5
Tanjavur,Veticadu,10,9.8,25.1,10.8,25.3,64.3,19.5,71.2,143.4,267,30.5,255.2,468.9
Tanjavur,Veticadu,11,10.3,25.4,11.6,27,66.9,20.9,74,144.4,273.4,33.2,259.1,473.2
Tanjavur,Veticadu,12,11,25.7,11.8,28.7,67.8,22.3,77.2,148,275.1,38.2,266.1,476.5
Tanjavur,Veticadu,13,11.1,26.7,12,30.1,69.2,24.1,78.2,151.5,280,45.9,274.4,477.9
Tanjavur,Veticadu,14,11.9,27.9,12.5,30.5,70.6,26.1,79.8,153.1,283,51.1,279.7,481.6
Tanjavur,Veticadu,15,13.6,28.2,12.5,31.7,71.6,27.3,81.8,156.2,289.8,54.7,290.6,486.5
Tanjavur,Veticadu,16,13.6,28.5,13.3,31.8,74.6,29.3,83.7,160.8,295.6,60.4,296.4,490.6
Tanjavur,Veticadu,17,14.1,28.9,13.6,32.1,75.7,30.1,86.4,168.7,298.5,65.5,300.7,494.2
Tanjavur,Veticadu,18,14.4,29.4,13.8,33.1,75.9,32.7,88.2,171.8,303.6,71.6,305.5,498.1
Tanjavur,Veticadu,19,15.7,30.5,13.9,33.7,77,34.6,90.9,176,309.4,78.4,312.3,503.7
Tanjavur,Veticadu,20,15.7,31.1,14.4,34.7,79.6,34.9,93.7,183.2,314.8,84,318.2,505.7
Tanjavur,Veticadu,21,17.3,31.3,14.7,35,80.7,35.9,96.5,188.9,317.8,90.1,325.1,508.4
Tanjavur,Veticadu,22,18.1,31.3,15.9,35.5,81.1,36.6,99.4,194.2,323.2,98,334.7,513.7
Tanjavur,Veticadu,23,18.1,32,16.5,37,81.6,37.7,100.7,199.4,327.2,106.4,340.9,525.2
Tanjavur,Veticadu,24,19.1,32,16.6,37.4,83,39.6,103.8,205.4,328.6,116.7,351.6,527.3
Tanjavur,Veticadu,25,19.1,32.5,16.6,39.7,85.4,40.8,108.2,208.4,333.9,122.8,363.5,529.6
Tanjavur,Veticadu,26,19.2,32.8,16.6,40.6,87.3,41.6,111.5,213.6,336.9,128.3,373,531.5
Tanjavur,Veticadu,27,19.5,32.8,16.6,40.9,89.8,42.8,111.9,218.6,341.1,136.7,385.1,532.6
Tanjavur,Veticadu,28,19.8,33.5,16.8,41.3,90.8,43.2,113.2,222.7,346.3,141.7,389.8,538.8
Tanjavur,Veticadu,29,20.3,,17.1,42.7,91.2,44.6,116.7,225.9,350.8,146.6,396.8,540.3
Tanjavur,Veticadu,30,20.4,,17.2,43.6,91.8,45.6,117.9,230.4,353.5,154.8,405,541.5
Tanjavur,Veticadu,31,20.4,,17.2,,94,,118.7,235.6,,163,,543.2
Thoothukudi,Arasadi,1,0.2,6.7,1.6,25.3,54.4,0.9,4.3,11,15.2,0.1,114.7,253.7
Thoothukudi,Arasadi,2,0.2,6.7,2.5,25.5,54.4,0.9,4.3,11,15.2,1.2,120.8,255.1
Thoothukudi,Arasadi,3,0.3,6.7,3.7,25.6,54.4,0.9,4.3,11,15.2,1.8,128,259.8
Thoothukudi,Arasadi,4,0.3,7,5.7,27,56.3,0.9,4.3,11,15.2,3.7,136.3,265.3
Thoothukudi,Arasadi,5,0.3,7.3,10,28.5,57.1,0.9,4.3,11,15.4,4.8,141.3,265.8
Thoothukudi,Arasadi,6,0.3,7.5,11.9,28.8,58.1,0.9,4.3,11,15.6,5.5,145.2,266.1
Thoothukudi,Arasadi,7,0.6,7.5,13.2,29.8,59,0.9,4.3,11.3,16.1,6.4,157,269.7
Thoothukudi,Arasadi,8,0.7,7.9,13.3,31.7,59.2,0.9,4.3,11.3,16.1,6.4,161.9,271.2
Thoothukudi,Arasadi,9,0.7,7.9,13.5,33.5,61.4,0.9,4.3,11.3,17,6.8,166.3,271.4
Thoothukudi,Arasadi,10,0.7,7.9,13.5,34.5,63.1,0.9,4.3,11.6,17,10.1,170.1,273.1
Thoothukudi,Arasadi,11,0.7,7.9,13.7,36.3,64.8,1.3,5.5,11.6,17,11.4,170.7,277.5
Thoothukudi,Arasadi,12,0.7,9.6,16.2,38,65.5,2,5.5,11.7,17,12,175.4,281.7
Thoothukudi,Arasadi,13,0.7,9.6,16.3,38.1,66.5,3.8,5.8,11.7,17.4,12.8,177.6,283.5
Thoothukudi,Arasadi,14,1.1,10.1,17.2,38.1,67.2,3.8,5.8,11.7,17.5,16,178.2,284.2
Thoothukudi,Arasadi,15,1.1,10.5,18.6,39.4,68.3,3.8,5.8,11.7,18.2,18.5,180.3,286.3
Thoothukudi,Arasadi,16,3.1,11.4,18.6,39.8,68.5,3.8,5.8,11.7,18.7,21.7,187.1,286.6
Thoothukudi,Arasadi,17,3.1,11.4,18.8,39.8,68.5,3.8,6.6,11.8,18.7,25.7,193.8,288.1
Thoothukudi,Arasadi,18,3.3,11.4,19.8,40.9,68.7,3.8,6.6,11.8,19.3,32.2,197,291.9
Thoothukudi,Arasadi,19,3.6,11.4,19.8,43.3,68.7,3.8,6.6,11.8,20.3,36.1,208.4,295.2
Thoothukudi,Arasadi,20,3.6,12.1,19.9,44.6,68.7,3.8,6.6,12.5,20.3,41.3,214,296.8
Thoothukudi,Arasadi,21,3.6,12.1,23.7,44.7,68.7,3.8,6.6,13,21.4,51.8,216.1,297.1
Thoothukudi,Arasadi,22,3.6,12.3,24.6,44.7,68.7,3.8,6.8,13,21.9,57.8,220,298.4
Thoothukudi,Arasadi,23,3.6,13.9,24.9,46,68.7,3.8,7,13,21.9,61.6,224.5,300
Thoothukudi,Arasadi,24,3.6,14.6,24.9,47.4,68.7,3.8,8.3,13.4,22.3,69,228.9,300.2
Thoothukudi,Arasadi,25,3.6,14.7,25.2,48.5,68.7,3.8,8.9,13.4,23.5,75.3,237.8,301.2
Thoothukudi,Arasadi,26,3.6,15.3,25.2,48.7,69.1,4.3,9.5,13.4,24.1,81.8,240.6,301.9
Thoothukudi,Arasadi,27,4.2,15.5,25.2,48.8,69.1,4.3,9.5,13.4,26,87.3,242.4,302.5
Thoothukudi,Arasadi,28,4.9,17.5,25.3,49.8,69.1,4.3,9.6,13.4,27.7,94.8,247.1,302.8
Thoothukudi,Arasadi,29,6,,25.3,52.4,69.5,4.3,10.7,14,28.2,96.2,248.8,306.4
Thoothukudi,Arasadi,30,6,,25.3,53.4,70.1,4.3,10.7,14,30.8,106.6,253.1,306.5
Thoothukudi,Arasadi,31,6,,25.3,,70.1,,10.7,14.2,,110.2,,307.3
Thoothukudi,Kayalpattinam,1,0.5,26.4,3.1,48.9,90,0,3.3,7.3,9.3,0.2,131.6,360.5
Thoothukudi,Kayalpattinam,2,0.6,26.8,3.3,49,90.1,0,3.3,7.3,9.3,0.7,141.1,370.1
Thoothukudi,Kayalpattinam,3,0.6,27.1,7.6,49.7,91.6,0,3.9,7.3,9.3,1.3,150.4,377.2
Thoothukudi,Kayalpattinam,4,0.6,27.3,11.7,52.7,91.7,0,3.9,7.3,9.3,1.6,165.1,383.2
Thoothukudi,Kayalpattinam,5,1,27.7,13.4,56.3,91.8,0,3.9,7.3,9.3,2.8,174.4,387.2
Thoothukudi,Kayalpattinam,6,1.8,27.7,16.2,57.1,91.9,0,4,7.3,9.3,3.2,186.7,389.7
Thoothukudi,Kayalpattinam,7,2.9,28.7,17.8,57.5,94.3,0,4.2,7.6,9.4,5.5,193.2,392.7
Thoothukudi,Kayalpattinam,8,4.5,30.1,18.8,58.2,98.9,0,4.6,7.6,9.4,5.9,198.5,396.5
Thoothukudi,Kayalpattinam,9,8.8,30.1,18.9,60.7,100.5,0,4.8,7.6,9.4,6.9,208.1,400.3
Thoothukudi,Kayalpattinam,10,9.8,30.1,20,65,101,0,5.4,8,9.4,8.8,211.3,402.3
Thoothukudi,Kayalpattinam,11,10.7,30.5,24.8,71,101,1,5.4,8,9.4,9.3,217.6,403.9
Thoothukudi,Kayalpattinam,12,10.7,34.3,26.9,74.7,101,1,5.4,8,9.4,9.3,224.8,407.5
Thoothukudi,Kayalpattinam,13,11.4,35.5,27.7,75.1,101.3,1,5.4,8.1,9.4,9.3,230.8,409.5
Thoothukudi,Kayalpattinam,14,12,37.6,28.5,76.5,102.4,1,5.4,8.1,9.4,9.4,234.2,413.1
Thoothukudi,Kayalpattinam,15,13.8,38.3,31.6,76.9,102.4,1.3,5.4,8.1,9.5,12.3,247,414.6
Thoothukudi,Kayalpattinam,16,17,38.3,34.4,77,102.4,1.3,5.4,8.3,10.9,15.3,255.2,415.5
Thoothukudi,Kayalpattinam,17,19.2,38.4,36.6,78.4,102.4,2,5.7,8.3,13.2,21.8,259.6,417.3
Thoothukudi,Kayalpattinam,18,21.2,38.8,38.8,78.4,102.4,2,5.9,8.3,15.2,27.5,275,421.3
Thoothukudi,Kayalpattinam,19,21.3,38.8,39.1,78.5,102.4,2.4,5.9,8.3,15.3,35.2,285.8,428.4
Thoothukudi,Kayalpattinam,20,21.3,39.8,41.1,79,102.4,2.4,5.9,8.3,16.6,43.9,291.1,431.5
Thoothukudi,Kayalpattinam,21,21.3,41.6,44.5,79.8,102.4,2.4,5.9,8.4,16.6,49.8,297.9,433.8
Thoothukudi,Kayalpattinam,22,22.2,41.6,45.6,81.2,102.4,2.4,6.7,8.4,16.7,52.1,306.7,435.7
Thoothukudi,Kayalpattinam,23,22.2,43.9,46.4,82.4,102.4,3.1,6.7,8.5,16.7,54.7,315.7,437.5
Thoothukudi,Kayalpattinam,24,22.3,45.2,46.8,84,102.4,3.2,6.7,8.5,16.9,59.8,319.8,438.5
Thoothukudi,Kayalpattinam,25,22.3,45.4,47.1,84.4,102.4,3.3,6.9,8.7,16.9,67.6,325.9,440.7
Thoothukudi,Kayalpattinam,26,22.7,46.7,47.1,84.5,102.7,3.3,7.3,8.7,19.4,74.4,331.5,442.2
Thoothukudi,Kayalpattinam,27,22.8,46.7,47.1,85.7,102.9,3.3,7.3,9.1,19.6,89.6,340.2,442.2
Thoothukudi,Kayalpattinam,28,23.6,48,47.3,86.4,102.9,3.3,7.3,9.1,19.6,103.4,343.7,443.6
Thoothukudi,Kayalpattinam,29,24.7,,47.7,87.9,103.3,3.3,7.3,9.2,20.5,109.9,347,448.5
Thoothukudi,Kayalpattinam,30,26.1,,47.8,90,103.4,3.3,7.3,9.2,21.5,118.3,350.4,451.1
Thoothukudi,Kayalpattinam,31,26.1,,48.1,,103.4,,7.3,9.3,,128.2,,452.5
Thoothukudi,Kayathar,1,0.3,11.7,0.3,38.6,106.2,1.1,7,18.8,54.1,0.6,212.7,394.6
Thoothukudi,Kayathar,2,0.4,12.1,0.9,42.6,108.4,1.8,7,19.4,55,7.6,217.5,397.5
Thoothukudi,Kayathar,3,0.4,12.4,3.8,44.4,112.5,2.3,7,20.4,56.3,9.5,225,402.8
Thoothukudi,Kayathar,4,0.4,13.3,5.4,46,115.3,2.6,7,21.2,57.3,14,233.6,406.3
Thoothukudi,Kayathar,5,1.1,14.4,6.5,48.4,118.1,3.5,7,21.5,60,15.4,243.7,409.1
Thoothukudi,Kayathar,6,1.1,15.1,7.6,49.9,120.1,4.1,7,21.5,64,16.1,255.9,409.6
Thoothukudi,Kayathar,7,1.4,15.3,9.9,51.2,127.6,4.6,7,22.3,65.9,20.4,258.9,416.8
Thoothukudi,Kayathar,8,1.8,15.6,11.2,53,128.3,4.7,7,23,65.9,22.5,271.2,420.8
Thoothukudi,Kayathar,9,2.4,15.7,13.9,53.6,131.1,4.7,7,23,68,25,282,423.2
Thoothukudi,Kayathar,10,2.4,17.9,15.4,55.7,133.8,4.7,7,23,69.7,27.7,286,426.4
Thoothukudi,Kayathar,11,2.5,18.3,15.4,58.2,136.1,4.9,7,23.8,71.5,32.1,291.3,431.6
Thoothukudi,Kayathar,12,2.7,18.5,15.5,62.5,137.6,4.9,7,25.9,71.5,38.7,295.7,438.6
Thoothukudi,Kayathar,13,2.7,19.4,16.1,63.5,139.3,5.4,7.6,26,72.1,44.3,298,440.5
Thoothukudi,Kayathar,14,2.9,19.7,20.4,67.2,141.9,5.5,7.6,26,72.1,49.3,301.4,442.4
Thoothukudi,Kayathar,15,3.7,20.2,20.6,70.9,143.5,6,10.3,28.7,75,54.9,307.5,444
Thoothukudi,Kayathar,16,3.7,20.2,22.7,74.1,144.2,6,11.8,33.7,75.5,62,315.2,445.1
Thoothukudi,Kayathar,17,3.9,20.6,23.8,75.8,144.6,6,11.8,34.4,77.6,70.7,322,446.1
Thoothukudi,Kayathar,18,4.6,22.6,24.7,77.3,145,6.3,13.9,34.9,78.7,83.5,326.5,450
Thoothukudi,Kayathar,19,4.7,23.3,25.9,78.6,146.1,6.3,13.9,36.8,81.1,93.7,332.9,452.2
Thoothukudi,Kayathar,20,5,24.1,27.2,79.7,147.5,6.3,14.8,37.8,82.6,103.5,338.8,453.4
Thoothukudi,Kayathar,21,5,26.7,29.9,81.8,147.7,6.3,14.9,38.2,84.2,121.3,348.2,454
Thoothukudi,Kayathar,22,5,26.9,31.1,85.3,149.7,6.3,15,38.2,86.1,131.7,352.5,456.3
Thoothukudi,Kayathar,23,5,26.9,31.4,87.4,150.2,6.3,15.4,38.2,89.3,136.7,362,458.8
Thoothukudi,Kayathar,24,5.1,27.4,31.6,89.7,150.3,6.6,15.7,39.7,91.1,145.4,366.1,459.8
Thoothukudi,Kayathar,25,7.3,27.6,32.6,91.1,150.5,6.6,15.9,41.2,93,155.1,371.5,462.6
Thoothukudi,Kayathar,26,7.4,27.6,32.8,96.8,151.3,6.8,16,47,93.5,160.9,375.6,463.1
Thoothukudi,Kayathar,27,9.2,27.6,35.6,99.6,151.3,6.8,16.1,50.5,96.1,173.5,378.7,463.7
Thoothukudi,Kayathar,28,10.6,28,35.7,101.4,151.3,6.8,16.5,52.3,97.6,179.6,381.8,468.8
Thoothukudi,Kayathar,29,10.6,,35.9,103,151.7,6.8,17.3,52.8,101.6,184.6,386.7,469.5
Thoothukudi,Kayathar,30,11.3,,36,105,152,7,18.5,53.9,103.8,190.3,391.3,471.4
Thoothukudi,Kayathar,31,11.6,,37.3,,152.5,,18.6,53.9,,200.4,,472
Thoothukudi,Kovilpatti,1,1.1,11.9,0.1,27.7,79.8,2.2,17.9,45,86.4,1.9,174.9,334
Thoothukudi,Kovilpatti,2,1.1,11.9,0.5,27.7,84.3,3.2,18,45.5,88.1,5.4,182.9,334.7
Thoothukudi,Kovilpatti,3,1.1,12.1,2.6,28.3,85.5,4.5,18,45.7,95.2,9.5,190.4,341.2
Thoothukudi,Kovilpatti,4,1.1,12.1,5.9,30.5,86.4,4.9,18,45.7,97.4,11.5,201.6,344.8
Thoothukudi,Kovilpatti,5,1.5,12.9,7.6,34.8,88,6.1,18.4,45.8,99.4,12.6,208.7,347
Thoothukudi,Kovilpatti,6,1.9,13.4,8.1,35.4,90.8,6.6,20.2,47.3,100.3,15,221.8,348.9
Thoothukudi,Kovilpatti,7,3.9,13.4,8.5,38.1,93.6,6.9,20.9,47.5,100.9,18.9,226.9,350.8
Thoothukudi,Kovilpatti,8,7.5,14.2,9.3,38.4,94.1,7.5,20.9,48.5,101,22.5,234.5,354.8
Thoothukudi,Kovilpatti,9,8.4,14.2,10.5,39.1,97.9,7.6,21.7,49.1,108.1,28.5,248.7,355.3
Thoothukudi,Kovilpatti,10,8.4,16.7,10.7,39.2,98.6,7.8,24.3,49.8,110.4,38.8,252.9,357.7
Thoothukudi,Kovilpatti,11,8.4,16.7,11,40.3,98.7,7.8,25.2,50.4,112.7,41.4,258.2,359.1
Thoothukudi,Kovilpatti,12,8.4,17.1,11.2,41.5,99.2,8.4,25.4,50.7,115.4,43.5,263.5,360
Thoothukudi,Kovilpatti,13,8.4,17.7,12.9,45.9,101.8,9,25.9,51,119.5,47.4,266.8,362.4
Thoothukudi,Kovilpatti,14,8.6,17.7,13.7,48.4,103.8,9.1,26.3,51.2,122.3,56,271.8,363.4
Thoothukudi,Kovilpatti,15,8.7,18,14.1,51.2,104.1,9.8,27.7,52.8,125.7,61.1,275.4,366.3
Thoothukudi,Kovilpatti,16,9,18.2,15.2,53.3,107,10.3,27.8,54.8,129.4,63.8,280.6,368.3
Thoothukudi,Kovilpatti,17,9.1,18.2,16,54.1,108.2,10.3,28.7,55.9,132.8,69,284.5,369.6
Thoothukudi,Kovilpatti,18,10.4,19.9,17.1,54.7,111.3,11.7,29.2,57.3,139.2,81.1,288.8,374.2
Thoothukudi,Kovilpatti,19,10.7,21,17.7,56.1,112.1,12.2,30.9,58.3,139.6,85.8,291.9,378.7
Thoothukudi,Kovilpatti,20,11.2,21.1,17.9,58.1,113.7,12.2,31.1,59.2,140.9,91.2,295.4,380.7
Thoothukudi,Kovilpatti,21,11.3,22,18.7,58.8,115.3,14.6,32.7,60.5,142.7,99.6,297.4,382
Thoothukudi,Kovilpatti,22,11.3,22.6,19.7,59.5,116.1,15.3,33.7,62.2,144.8,107.4,300,384.2
Thoothukudi,Kovilpatti,23,11.3,22.7,19.9,61.8,117.7,15.5,33.9,65.9,146,112.7,307,386.2
Thoothukudi,Kovilpatti,24,11.3,23.2,20.5,62.8,118.4,15.5,34.7,68.2,149.4,120.2,311.6,389.2
Thoothukudi,Kovilpatti,25,11.5,23.8,20.8,67.9,119.3,15.5,36.8,69.9,154,126.5,314.6,391.1
Thoothukudi,Kovilpatti,26,11.5,23.9,21.7,69.5,120.3,15.8,38,72.7,156,134.8,320.9,392.6
Thoothukudi,Kovilpatti,27,11.6,24.2,22.2,71.1,122.1,15.8,38,76.8,162.9,142.3,325.5,393.2
Thoothukudi,Kovilpatti,28,11.7,24.4,23.8,72.2,124.5,16,40.6,80.5,166.1,146.6,327.1,393.5
Thoothukudi,Kovilpatti,29,11.7,,24.6,73.6,125,16,43.1,81.8,173.5,155.1,329.9,395.4
Thoothukudi,Kovilpatti,30,11.7,,25.4,74.7,125.3,16,43.2,84,176.5,164.6,332.7,396.1
Thoothukudi,Kovilpatti,31,11.7,,26.9,,125.6,,44.1,85.4,,171,,397.7
Thoothukudi,Kovilpatti-RRS,1,0.4,6.9,0.6,14.7,65.7,0.3,11.9,35.9,69.5,0.7,164,299.3
Thoothukudi,Kovilpatti-RRS,2,0.4,7.1,1.1,16.9,68.8,1.2,11.9,36.1,70.8,4,169.6,302.1
Thoothukudi,Kovilpatti-RRS,3,0.4,7.9,1.4,18.1,69.2,2.4,12.3,36.3,72.8,8.7,173.6,305.2
Thoothukudi,Kovilpatti-RRS,4,0.4,8.1,2.6,19.1,70.3,2.7,12.3,36.4,73.4,10.9,180.5,306.8
Thoothukudi,Kovilpatti-RRS,5,0.4,8.5,2.8,21.5,72.3,2.9,12.3,37,74.8,12.6,185.7,308.1
Thoothukudi,Kovilpatti-RRS,6,0.4,8.6,3.2,23.5,75.6,4.5,12.6,37.2,75.5,13.3,191.6,309.2
Thoothukudi,Kovilpatti-RRS,7,0.5,8.6,3.6,24.8,81.6,4.6,12.7,37.2,77.1,15.6,198.2,311
Thoothukudi,Kovilpatti-RRS,8,1.1,9.3,3.9,25.2,85.4,4.7,12.7,37.4,77.2,17.1,204.9,315.2
Thoothukudi,Kovilpatti-RRS,9,2.2,9.6,4.2,26.4,91.7,4.8,13.8,38.3,81.6,21.5,213.3,317.1
Thoothukudi,Kovilpatti-RRS,10,2.4,10.5,4.5,29.5,93.3,4.8,13.8,38.3,83.1,24.8,218.4,318
Thoothukudi,Kovilpatti-RRS,11,2.4,10.6,4.5,30.6,94.2,4.8,13.9,38.9,86,26.5,222.7,320.9
Thoothukudi,Kovilpatti-RRS,12,3.2,11,5.2,33.1,95.8,4.8,14.4,39.4,88.8,30.8,223.9,327.3
Thoothukudi,Kovilpatti-RRS,13,3.2,11.6,5.8,35.1,96.2,5.7,14.4,39.6,89.7,38.6,225.7,328.5
Thoothukudi,Kovilpatti-RRS,14,3.3,12,6.5,38,97,5.7,14.5,39.6,91.8,45.5,229.1,329.9
Thoothukudi,Kovilpatti-RRS,15,3.5,12.5,8,40.6,98.9,5.7,16.1,42.3,93.2,51.9,232.3,331.6
Thoothukudi,Kovilpatti-RRS,16,3.5,12.5,8.1,43.1,100.9,5.7,16.1,44.1,94.8,56.1,234.7,335.9
Thoothukudi,Kovilpatti-RRS,17,3.5,12.5,8.3,44.6,102.3,5.7,16.9,47.6,98.1,63.6,238.1,336.2
Thoothukudi,Kovilpatti-RRS,18,3.7,13.9,9.7,45.6,105.7,5.7,17.1,49.3,100.3,71,240.8,337.8
Thoothukudi,Kovilpatti-RRS,19,4,15.1,9.7,47.1,105.8,6,19.8,49.7,101,79.2,246.3,339
Thoothukudi,Kovilpatti-RRS,20,4.2,15.6,9.7,48.8,107.8,6,21,51,101.2,85.3,249,341.5
Thoothukudi,Kovilpatti-RRS,21,4.2,16.3,9.7,51.7,107.8,8.6,21.3,53,104.8,89.5,254.9,342.3
Thoothukudi,Kovilpatti-RRS,22,4.5,16.6,9.7,53,108.8,8.7,22.3,53.7,107.2,101.1,260,343
Thoothukudi,Kovilpatti-RRS,23,4.5,17,9.7,54.3,109.1,8.7,22.5,55.7,108.2,108,266.4,344.9
Thoothukudi,Kovilpatti-RRS,24,4.6,18.4,10,54.7,110,8.8,24.8,56.4,112.7,112.9,271.9,345.2
Thoothukudi,Kovilpatti-RRS,25,4.6,18.6,10.1,57.2,112.6,8.9,27.1,58.2,114.4,121.3,279.5,345.6
Thoothukudi,Kovilpatti-RRS,26,4.6,18.6,10.1,57.6,113.4,9.7,30.1,59.1,117.5,125.6,282.7,346.2
Thoothukudi,Kovilpatti-RRS,27,4.7,18.7,11,58.7,114.5,9.7,30.1,61.1,122.5,132.7,287.8,347.3
Thoothukudi,Kovilpatti-RRS,28,5.5,18.7,11.3,59.4,114.6,10.6,33.3,62.7,126,142.8,289.7,351.2
Thoothukudi,Kovilpatti-RRS,29,5.5,,11.6,62.6,115,10.6,34.1,63.3,128.7,149.6,290.7,351.3
Thoothukudi,Kovilpatti-RRS,30,6.1,,11.7,63.1,115.5,10.9,34.1,66.2,130.8,151.7,294.3,352
Thoothukudi,Kovilpatti-RRS,31,6.5,,14.1,,115.6,,34.1,67.6,,157.5,,352.3
Thoothukudi,Kulasekarapattinam,1,0.6,22.4,0.8,47.5,87.5,0,5.2,10.6,15.4,0,170.5,431
Thoothukudi,Kulasekarapattinam,2,0.8,22.5,1.1,47.9,87.7,0.1,5.3,10.6,15.4,0,179,440.2
Thoothukudi,Kulasekarapattinam,3,0.9,22.7,5.5,51.7,88.6,0.2,5.4,10.6,15.4,1.4,193.5,452.9
Thoothukudi,Kulasekarapattinam,4,1,23,7.8,54.3,90.4,0.3,5.4,11.8,15.4,2.7,206.6,458.4
Thoothukudi,Kulasekarapattinam,5,1.6,23.1,8.3,54.8,93,0.4,5.4,11.8,15.4,2.8,223.1,462.1
Thoothukudi,Kulasekarapattinam,6,2.2,23.2,13,55.6,95.7,0.8,5.4,11.9,15.4,3.5,234.6,468.3
Thoothukudi,Kulasekarapattinam,7,3.1,24.3,13.4,57.8,96.5,1.7,6.1,12,15.4,6,244.9,471.3
